Pressure [Pa]	Gas Volume Fraction [-]	Oil Volume Fraction [-]	Water Volume Fraction [-]	Mixture Velocity [m/s]	Gas Velocity [m/s]	Oil Velocity [m/s]	Water Velocity [m/s]
1013801.676	0.4971978675	0	0.5028021325	0.6654671233	-0.3565624452	0.6708702629	0.6702415118
1013808.466	0.4971964989	0	0.5028035011	0.6651382162	-0.3570312715	0.6705417087	0.6699132642
1013815.253	0.497195131	0	0.502804869	0.6648092174	-0.3575002308	0.670213063	0.6695849251
1013822.036	0.4971937638	0	0.5028062362	0.6644801271	-0.357969323	0.6698843258	0.6692564946
1013828.815	0.4971923974	0	0.5028076026	0.6641509456	-0.3584385476	0.6695554974	0.6689279731
1013835.591	0.4971910318	0	0.5028089682	0.663821673	-0.3589079042	0.6692265782	0.6685993608
1013842.363	0.497189667	0	0.502810333	0.6634923096	-0.3593773927	0.6688975682	0.6682706578
1013849.131	0.4971883029	0	0.5028116971	0.6631628557	-0.3598470125	0.6685684678	0.6679418645
1013855.896	0.4971869395	0	0.5028130605	0.6628333115	-0.3603167634	0.6682392772	0.6676129811
1013862.657	0.4971855769	0	0.5028144231	0.6625036772	-0.3607866451	0.6679099966	0.6672840078
1013869.414	0.4971842151	0	0.5028157849	0.6621739531	-0.3612566571	0.6675806263	0.6669549449
1013876.168	0.497182854	0	0.502817146	0.6618441394	-0.3617267992	0.6672511665	0.6666257925
1013882.918	0.4971814937	0	0.5028185063	0.6615142363	-0.362197071	0.6669216174	0.666296551
1013889.664	0.4971801342	0	0.5028198658	0.6611842441	-0.3626674722	0.6665919793	0.6659672206
1013896.407	0.4971787754	0	0.5028212246	0.660854163	-0.3631380024	0.6662622524	0.6656378014
1013903.146	0.4971774173	0	0.5028225827	0.6605239933	-0.3636086613	0.665932437	0.6653082938
1013909.881	0.4971760601	0	0.5028239399	0.6601937352	-0.3640794485	0.6656025332	0.664978698
1013916.613	0.4971747035	0	0.5028252965	0.6598633889	-0.3645503638	0.6652725414	0.6646490142
1013923.341	0.4971733478	0	0.5028266522	0.6595329547	-0.3650214067	0.6649424618	0.6643192426
1013930.065	0.4971719928	0	0.5028280072	0.6592024328	-0.3654925769	0.6646122945	0.6639893836
1013936.786	0.4971706386	0	0.5028293614	0.6588718235	-0.3659638741	0.6642820399	0.6636594373
1013943.503	0.4971692851	0	0.5028307149	0.6585411269	-0.3664352979	0.6639516982	0.6633294039
1013950.216	0.4971679324	0	0.5028320676	0.6582103434	-0.366906848	0.6636212696	0.6629992838
1013956.926	0.4971665804	0	0.5028334196	0.6578794731	-0.3673785241	0.6632907544	0.6626690771
1013963.632	0.4971652292	0	0.5028347708	0.6575485163	-0.3678503258	0.6629601527	0.6623387841
1013970.334	0.4971638788	0	0.5028361212	0.6572174733	-0.3683222527	0.6626294649	0.662008405
1013977.033	0.4971625291	0	0.5028374709	0.6568863443	-0.3687943046	0.6622986912	0.6616779401
1013983.728	0.4971611802	0	0.5028388198	0.6565551295	-0.369266481	0.6619678318	0.6613473896
1013990.419	0.4971598321	0	0.5028401679	0.6562238291	-0.3697387817	0.661636887	0.6610167538
1013997.107	0.4971584847	0	0.5028415153	0.6558924435	-0.3702112062	0.6613058569	0.6606860328
1014003.791	0.4971571381	0	0.5028428619	0.6555609728	-0.3706837543	0.6609747419	0.6603552269
1014010.471	0.4971557922	0	0.5028442078	0.6552294173	-0.3711564256	0.6606435422	0.6600243364
1014017.147	0.4971544471	0	0.5028455529	0.6548977772	-0.3716292198	0.6603122579	0.6596933615
1014023.82	0.4971531028	0	0.5028468972	0.6545660528	-0.3721021364	0.6599808895	0.6593623025
1014030.489	0.4971517592	0	0.5028482408	0.6542342443	-0.3725751753	0.659649437	0.6590311595
1014037.155	0.4971504164	0	0.5028495836	0.6539023519	-0.3730483359	0.6593179008	0.6586999329
1014043.817	0.4971490744	0	0.5028509256	0.6535703759	-0.3735216181	0.658986281	0.6583686228
1014050.475	0.4971477331	0	0.5028522669	0.6532383166	-0.3739950214	0.658654578	0.6580372295
1014057.129	0.4971463926	0	0.5028536074	0.6529061741	-0.3744685454	0.6583227919	0.6577057533
1014063.78	0.4971450528	0	0.5028549472	0.6525739487	-0.3749421899	0.657990923	0.6573741943
1014070.427	0.4971437138	0	0.5028562862	0.6522416407	-0.3754159545	0.6576589716	0.6570425529
1014077.071	0.4971423756	0	0.5028576244	0.6519092502	-0.3758898389	0.6573269378	0.6567108292
1014083.71	0.4971410382	0	0.5028589618	0.6515767776	-0.3763638426	0.6569948219	0.6563790236
1014090.346	0.4971397015	0	0.5028602985	0.6512442231	-0.3768379655	0.6566626242	0.6560471361
1014096.979	0.4971383655	0	0.5028616345	0.6509115868	-0.377312207	0.656330345	0.6557151672
1014103.607	0.4971370304	0	0.5028629696	0.6505788692	-0.3777865669	0.6559979843	0.655383117
1014110.232	0.497135696	0	0.502864304	0.6502460703	-0.3782610448	0.6556655426	0.6550509857
1014116.853	0.4971343623	0	0.5028656377	0.6499131905	-0.3787356404	0.6553330199	0.6547187737
1014123.471	0.4971330295	0	0.5028669705	0.6495802299	-0.3792103534	0.6550004167	0.6543864811
1014130.085	0.4971316973	0	0.5028683027	0.6492471889	-0.3796851833	0.654667733	0.6540541082
1014136.695	0.497130366	0	0.502869634	0.6489140676	-0.3801601298	0.6543349692	0.6537216553
1014143.302	0.4971290354	0	0.5028709646	0.6485808664	-0.3806351927	0.6540021255	0.6533891225
1014149.904	0.4971277056	0	0.5028722944	0.6482475854	-0.3811103714	0.6536692021	0.6530565101
1014156.503	0.4971263766	0	0.5028736234	0.6479142249	-0.3815856658	0.6533361993	0.6527238184
1014163.099	0.4971250483	0	0.5028749517	0.6475807851	-0.3820610754	0.6530031173	0.6523910476
1014169.69	0.4971237208	0	0.5028762792	0.6472472663	-0.3825365999	0.6526699564	0.652058198
1014176.278	0.497122394	0	0.502877606	0.6469136687	-0.383012239	0.6523367168	0.6517252697
1014182.863	0.4971210681	0	0.5028789319	0.6465799926	-0.3834879923	0.6520033988	0.651392263
1014189.443	0.4971197428	0	0.5028802572	0.6462462381	-0.3839638594	0.6516700025	0.6510591783
1014196.02	0.4971184184	0	0.5028815816	0.6459124057	-0.38443984	0.6513365282	0.6507260156
1014202.593	0.4971170947	0	0.5028829053	0.6455784954	-0.3849159338	0.6510029763	0.6503927753
1014209.163	0.4971157718	0	0.5028842282	0.6452445075	-0.3853921404	0.6506693468	0.6500594576
1014215.729	0.4971144497	0	0.5028855503	0.6449104424	-0.3858684595	0.6503356401	0.6497260627
1014222.291	0.4971131283	0	0.5028868717	0.6445763001	-0.3863448906	0.6500018564	0.6493925909
1014228.849	0.4971118077	0	0.5028881923	0.644242081	-0.3868214336	0.649667996	0.6490590424
1014235.404	0.4971104878	0	0.5028895122	0.6439077854	-0.3872980879	0.649334059	0.6487254175
1014241.955	0.4971091688	0	0.5028908312	0.6435734133	-0.3877748533	0.6490000458	0.6483917164
1014248.502	0.4971078505	0	0.5028921495	0.6432389652	-0.3882517295	0.6486659566	0.6480579394
1014255.045	0.4971065329	0	0.5028934671	0.6429044412	-0.388728716	0.6483317916	0.6477240867
1014261.585	0.4971052162	0	0.5028947838	0.6425698416	-0.3892058125	0.647997551	0.6473901585
1014268.121	0.4971039002	0	0.5028960998	0.6422351666	-0.3896830186	0.6476632352	0.6470561551
1014274.654	0.4971025849	0	0.5028974151	0.6419004165	-0.3901603341	0.6473288443	0.6467220767
1014281.182	0.4971012705	0	0.5028987295	0.6415655915	-0.3906377586	0.6469943786	0.6463879236
1014287.707	0.4970999568	0	0.5029000432	0.6412306919	-0.3911152917	0.6466598383	0.646053696
1014294.229	0.4970986438	0	0.5029013562	0.6408957178	-0.391592933	0.6463252237	0.6457193942
1014300.746	0.4970973317	0	0.5029026683	0.6405606697	-0.3920706823	0.6459905351	0.6453850183
1014307.26	0.4970960203	0	0.5029039797	0.6402255476	-0.3925485391	0.6456557726	0.6450505688
1014313.77	0.4970947097	0	0.5029052903	0.6398903518	-0.3930265032	0.6453209365	0.6447160457
1014320.277	0.4970933999	0	0.5029066001	0.6395550826	-0.3935045741	0.6449860271	0.6443814493
1014326.779	0.4970920908	0	0.5029079092	0.6392197403	-0.3939827515	0.6446510446	0.64404678
1014333.278	0.4970907825	0	0.5029092175	0.638884325	-0.3944610351	0.6443159893	0.6437120378
1014339.774	0.4970894749	0	0.5029105251	0.6385488371	-0.3949394245	0.6439808614	0.6433772232
1014346.265	0.4970881682	0	0.5029118318	0.6382132767	-0.3954179193	0.6436456611	0.6430423362
1014352.753	0.4970868622	0	0.5029131378	0.6378776441	-0.3958965193	0.6433103886	0.6427073772
1014359.237	0.497085557	0	0.502914443	0.6375419396	-0.396375224	0.6429750444	0.6423723464
1014365.717	0.4970842525	0	0.5029157475	0.6372061633	-0.3968540331	0.6426396284	0.6420372441
1014372.194	0.4970829488	0	0.5029170512	0.6368703156	-0.3973329462	0.6423041412	0.6417020705
1014378.667	0.4970816459	0	0.5029183541	0.6365343967	-0.3978119631	0.6419685827	0.6413668258
1014385.136	0.4970803438	0	0.5029196562	0.6361984069	-0.3982910833	0.6416329534	0.6410315103
1014391.602	0.4970790424	0	0.5029209576	0.6358623463	-0.3987703065	0.6412972535	0.6406961242
1014398.063	0.4970777419	0	0.5029222581	0.6355262153	-0.3992496324	0.6409614831	0.6403606678
1014404.521	0.497076442	0	0.502923558	0.635190014	-0.3997290605	0.6406256426	0.6400251413
1014410.976	0.497075143	0	0.502924857	0.6348537427	-0.4002085906	0.6402897322	0.639689545
1014417.426	0.4970738447	0	0.5029261553	0.6345174017	-0.4006882223	0.6399537522	0.6393538791
1014423.873	0.4970725472	0	0.5029274528	0.6341809912	-0.4011679552	0.6396177027	0.6390181438
1014430.316	0.4970712505	0	0.5029287495	0.6338445115	-0.4016477889	0.639281584	0.6386823395
1014436.756	0.4970699545	0	0.5029300455	0.6335079628	-0.4021277232	0.6389453965	0.6383464663
1014443.191	0.4970686594	0	0.5029313406	0.6331713453	-0.4026077577	0.6386091402	0.6380105245
1014449.623	0.4970673649	0	0.5029326351	0.6328346594	-0.403087892	0.6382728156	0.6376745144
1014456.052	0.4970660713	0	0.5029339287	0.6324979052	-0.4035681257	0.6379364227	0.6373384361
1014462.476	0.4970647784	0	0.5029352216	0.6321610829	-0.4040484586	0.6375999619	0.63700229
1014468.897	0.4970634864	0	0.5029365136	0.6318241929	-0.4045288902	0.6372634335	0.6366660762
1014475.314	0.497062195	0	0.502937805	0.6314872354	-0.4050094202	0.6369268376	0.6363297951
1014481.727	0.4970609045	0	0.5029390955	0.6311502107	-0.4054900483	0.6365901745	0.6359934469
1014488.137	0.4970596147	0	0.5029403853	0.6308131189	-0.4059707741	0.6362534444	0.6356570318
1014494.542	0.4970583257	0	0.5029416743	0.6304759603	-0.4064515972	0.6359166477	0.63532055
1014500.944	0.4970570375	0	0.5029429625	0.6301387352	-0.4069325172	0.6355797845	0.6349840019
1014507.343	0.4970557501	0	0.5029442499	0.6298014438	-0.407413534	0.635242855	0.6346473876
1014513.737	0.4970544634	0	0.5029455366	0.6294640865	-0.407894647	0.6349058597	0.6343107075
1014520.128	0.4970531775	0	0.5029468225	0.6291266633	-0.4083758559	0.6345687986	0.6339739617
1014526.515	0.4970518924	0	0.5029481076	0.6287891746	-0.4088571604	0.634231672	0.6336371505
1014532.899	0.4970506081	0	0.5029493919	0.6284516206	-0.4093385601	0.6338944803	0.6333002742
1014539.278	0.4970493245	0	0.5029506755	0.6281140015	-0.4098200546	0.6335572235	0.6329633329
1014545.654	0.4970480417	0	0.5029519583	0.6277763177	-0.4103016436	0.6332199021	0.632626327
1014552.026	0.4970467597	0	0.5029532403	0.6274385693	-0.4107833268	0.6328825162	0.6322892567
1014558.395	0.4970454784	0	0.5029545216	0.6271007566	-0.4112651038	0.632545066	0.6319521222
1014564.759	0.497044198	0	0.502955802	0.6267628799	-0.4117469742	0.6322075519	0.6316149239
1014571.12	0.4970429183	0	0.5029570817	0.6264249394	-0.4122289377	0.631869974	0.6312776618
1014577.477	0.4970416394	0	0.5029583606	0.6260869353	-0.412710994	0.6315323327	0.6309403364
1014583.831	0.4970403612	0	0.5029596388	0.625748868	-0.4131931425	0.6311946281	0.6306029477
1014590.181	0.4970390839	0	0.5029609161	0.6254107375	-0.4136753831	0.6308568605	0.6302654962
1014596.527	0.4970378073	0	0.5029621927	0.6250725443	-0.4141577154	0.6305190302	0.629927982
1014602.869	0.4970365315	0	0.5029634685	0.6247342885	-0.4146401389	0.6301811374	0.6295904054
1014609.207	0.4970352565	0	0.5029647435	0.6243959705	-0.4151226534	0.6298431824	0.6292527665
1014615.542	0.4970339822	0	0.5029660178	0.6240575903	-0.4156052585	0.6295051654	0.6289150658
1014621.873	0.4970327087	0	0.5029672913	0.6237191484	-0.4160879538	0.6291670866	0.6285773034
1014628.2	0.497031436	0	0.502968564	0.6233806448	-0.4165707389	0.6288289464	0.6282394795
1014634.523	0.4970301641	0	0.5029698359	0.62304208	-0.4170536136	0.6284907449	0.6279015945
1014640.843	0.497028893	0	0.502971107	0.6227034541	-0.4175365774	0.6281524824	0.6275636486
1014647.159	0.4970276226	0	0.5029723774	0.6223647674	-0.4180196301	0.6278141592	0.6272256419
1014653.471	0.497026353	0	0.502973647	0.6220260201	-0.4185027711	0.6274757754	0.6268875748
1014659.78	0.4970250842	0	0.5029749158	0.6216872126	-0.4189860003	0.6271373314	0.6265494476
1014666.084	0.4970238162	0	0.5029761838	0.6213483449	-0.4194693172	0.6267988274	0.6262112604
1014672.385	0.497022549	0	0.502977451	0.6210094175	-0.4199527214	0.6264602637	0.6258730135
1014678.682	0.4970212825	0	0.5029787175	0.6206704304	-0.4204362127	0.6261216404	0.6255347072
1014684.976	0.4970200168	0	0.5029799832	0.6203313841	-0.4209197906	0.625782958	0.6251963417
1014691.265	0.4970187519	0	0.5029812481	0.6199922787	-0.4214034548	0.6254442165	0.6248579172
1014697.551	0.4970174878	0	0.5029825122	0.6196531145	-0.4218872049	0.6251054162	0.6245194341
1014703.833	0.4970162244	0	0.5029837756	0.6193138917	-0.4223710407	0.6247665575	0.6241808925
1014710.112	0.4970149618	0	0.5029850382	0.6189746106	-0.4228549616	0.6244276405	0.6238422927
1014716.386	0.4970137	0	0.5029863	0.6186352714	-0.4233389674	0.6240886655	0.623503635
1014722.657	0.497012439	0	0.502987561	0.6182958744	-0.4238230577	0.6237496327	0.6231649196
1014728.924	0.4970111788	0	0.5029888212	0.6179564199	-0.4243072322	0.6234105424	0.6228261467
1014735.188	0.4970099193	0	0.5029900807	0.617616908	-0.4247914904	0.6230713949	0.6224873167
1014741.447	0.4970086607	0	0.5029913393	0.6172773391	-0.4252758321	0.6227321904	0.6221484297
1014747.703	0.4970074028	0	0.5029925972	0.6169377133	-0.4257602568	0.6223929291	0.621809486
1014753.955	0.4970061457	0	0.5029938543	0.616598031	-0.4262447642	0.6220536113	0.6214704859
1014760.203	0.4970048893	0	0.5029951107	0.6162582924	-0.426729354	0.6217142373	0.6211314295
1014766.448	0.4970036338	0	0.5029963662	0.6159184977	-0.4272140258	0.6213748073	0.6207923173
1014772.689	0.497002379	0	0.502997621	0.6155786472	-0.4276987792	0.6210353215	0.6204531493
1014778.926	0.497001125	0	0.502998875	0.6152387412	-0.4281836139	0.6206957802	0.6201139259
1014785.159	0.4969998718	0	0.5030001282	0.6148987798	-0.4286685295	0.6203561837	0.6197746473
1014791.388	0.4969986194	0	0.5030013806	0.6145587634	-0.4291535257	0.6200165322	0.6194353138
1014797.614	0.4969973678	0	0.5030026322	0.6142186921	-0.429638602	0.6196768259	0.6190959256
1014803.836	0.4969961169	0	0.5030038831	0.6138785663	-0.4301237582	0.6193370651	0.6187564829
1014810.054	0.4969948668	0	0.5030051332	0.6135383862	-0.4306089939	0.6189972501	0.6184169861
1014816.268	0.4969936175	0	0.5030063825	0.6131981521	-0.4310943086	0.618657381	0.6180774353
1014822.479	0.496992369	0	0.503007631	0.6128578641	-0.4315797021	0.6183174583	0.6177378308
1014828.686	0.4969911213	0	0.5030088787	0.6125175226	-0.4320651741	0.617977482	0.6173981729
1014834.889	0.4969898743	0	0.5030101257	0.6121771278	-0.432550724	0.6176374525	0.6170584618
1014841.088	0.4969886281	0	0.5030113719	0.61183668	-0.4330363516	0.61729737	0.6167186977
1014847.284	0.4969873828	0	0.5030126172	0.6114961793	-0.4335220566	0.6169572348	0.616378881
1014853.475	0.4969861382	0	0.5030138618	0.6111556261	-0.4340078384	0.6166170471	0.6160390118
1014859.663	0.4969848943	0	0.5030151057	0.6108150206	-0.4344936969	0.6162768071	0.6156990905
1014865.848	0.4969836513	0	0.5030163487	0.6104743631	-0.4349796316	0.6159365151	0.6153591172
1014872.028	0.4969824091	0	0.5030175909	0.6101336538	-0.4354656422	0.6155961715	0.6150190923
1014878.205	0.4969811676	0	0.5030188324	0.6097928929	-0.4359517282	0.6152557763	0.6146790159
1014884.378	0.4969799269	0	0.5030200731	0.6094520808	-0.4364378895	0.6149153299	0.6143388884
1014890.547	0.496978687	0	0.503021313	0.6091112176	-0.4369241255	0.6145748325	0.6139987099
1014896.712	0.4969774479	0	0.5030225521	0.6087703036	-0.4374104359	0.6142342844	0.6136584807
1014902.873	0.4969762095	0	0.5030237905	0.6084293391	-0.4378968204	0.6138936858	0.6133182012
1014909.031	0.496974972	0	0.503025028	0.6080883243	-0.4383832786	0.613553037	0.6129778714
1014915.185	0.4969737352	0	0.5030262648	0.6077472595	-0.4388698101	0.6132123383	0.6126374918
1014921.335	0.4969724993	0	0.5030275007	0.607406145	-0.4393564146	0.6128715898	0.6122970624
1014927.482	0.4969712641	0	0.5030287359	0.6070649809	-0.4398430918	0.6125307918	0.6119565837
1014933.624	0.4969700297	0	0.5030299703	0.6067237675	-0.4403298411	0.6121899446	0.6116160558
1014939.763	0.496968796	0	0.503031204	0.6063825051	-0.4408166624	0.6118490485	0.611275479
1014945.898	0.4969675632	0	0.5030324368	0.606041194	-0.4413035552	0.6115081036	0.6109348535
1014952.029	0.4969663311	0	0.5030336689	0.6056998343	-0.4417905192	0.6111671103	0.6105941796
1014958.157	0.4969650999	0	0.5030349001	0.6053584264	-0.442277554	0.6108260688	0.6102534576
1014964.281	0.4969638694	0	0.5030361306	0.6050169705	-0.4427646592	0.6104849793	0.6099126876
1014970.401	0.4969626397	0	0.5030373603	0.6046754668	-0.4432518345	0.6101438422	0.6095718701
1014976.517	0.4969614108	0	0.5030385892	0.6043339156	-0.4437390796	0.6098026576	0.6092310051
1014982.629	0.4969601827	0	0.5030398173	0.6039923172	-0.4442263939	0.6094614257	0.6088900929
1014988.738	0.4969589553	0	0.5030410447	0.6036506718	-0.4447137773	0.609120147	0.6085491339
1014994.842	0.4969577288	0	0.5030422712	0.6033089797	-0.4452012293	0.6087788215	0.6082081283
1015000.943	0.496956503	0	0.503043497	0.602967241	-0.4456887496	0.6084374497	0.6078670762
1015007.04	0.496955278	0	0.503044722	0.6026254562	-0.4461763378	0.6080960316	0.607525978
1015013.134	0.4969540538	0	0.5030459462	0.6022836253	-0.4466639935	0.6077545676	0.607184834
1015019.223	0.4969528304	0	0.5030471696	0.6019417487	-0.4471517164	0.6074130579	0.6068436443
1015025.309	0.4969516078	0	0.5030483922	0.6015998267	-0.4476395062	0.6070715028	0.6065024092
1015031.391	0.496950386	0	0.503049614	0.6012578594	-0.4481273624	0.6067299025	0.606161129
1015037.47	0.4969491649	0	0.5030508351	0.6009158472	-0.4486152846	0.6063882573	0.6058198039
1015043.544	0.4969479447	0	0.5030520553	0.6005737902	-0.4491032726	0.6060465675	0.6054784343
1015049.615	0.4969467252	0	0.5030532748	0.6002316888	-0.449591326	0.6057048332	0.6051370202
1015055.681	0.4969455065	0	0.5030544935	0.5998895432	-0.4500794444	0.6053630548	0.6047955621
1015061.744	0.4969442886	0	0.5030557114	0.5995473536	-0.4505676274	0.6050212324	0.60445406
1015067.804	0.4969430715	0	0.5030569285	0.5992051203	-0.4510558747	0.6046793665	0.6041125144
1015073.859	0.4969418552	0	0.5030581448	0.5988628436	-0.4515441859	0.6043374571	0.6037709254
1015079.911	0.4969406397	0	0.5030593603	0.5985205237	-0.4520325606	0.6039955045	0.6034292934
1015085.959	0.4969394249	0	0.5030605751	0.5981781608	-0.4525209985	0.6036535091	0.6030876185
1015092.003	0.496938211	0	0.503061789	0.5978357553	-0.4530094993	0.603311471	0.602745901
1015098.043	0.4969369978	0	0.5030630022	0.5974933073	-0.4534980625	0.6029693906	0.6024041411
1015104.08	0.4969357855	0	0.5030642145	0.5971508171	-0.4539866878	0.602627268	0.6020623392
1015110.112	0.4969345739	0	0.5030654261	0.5968082851	-0.4544753748	0.6022851036	0.6017204954
1015116.141	0.4969333631	0	0.5030666369	0.5964657113	-0.4549641232	0.6019428975	0.6013786101
1015122.166	0.4969321531	0	0.5030678469	0.5961230962	-0.4554529325	0.60160065	0.6010366834
1015128.187	0.4969309438	0	0.5030690562	0.5957804399	-0.4559418025	0.6012583615	0.6006947157
1015134.205	0.4969297354	0	0.5030702646	0.5954377427	-0.4564307328	0.600916032	0.6003527071
1015140.219	0.4969285278	0	0.5030714722	0.5950950048	-0.456919723	0.600573662	0.600010658
1015146.228	0.4969273209	0	0.5030726791	0.5947522265	-0.4574087728	0.6002312516	0.5996685686
1015152.234	0.4969261149	0	0.5030738851	0.5944094081	-0.4578978817	0.5998888011	0.5993264391
1015158.237	0.4969249096	0	0.5030750904	0.5940665498	-0.4583870494	0.5995463108	0.5989842698
1015164.235	0.4969237051	0	0.5030762949	0.5937236519	-0.4588762756	0.5992037809	0.598642061
1015170.23	0.4969225015	0	0.5030774985	0.5933807146	-0.4593655598	0.5988612116	0.5982998129
1015176.221	0.4969212986	0	0.5030787014	0.5930377382	-0.4598549018	0.5985186033	0.5979575257
1015182.208	0.4969200965	0	0.5030799035	0.5926947229	-0.4603443011	0.5981759561	0.5976151998
1015188.191	0.4969188951	0	0.5030811049	0.592351669	-0.4608337574	0.5978332704	0.5972728353
1015194.17	0.4969176946	0	0.5030823054	0.5920085767	-0.4613232703	0.5974905463	0.5969304326
1015200.146	0.4969164949	0	0.5030835051	0.5916654463	-0.4618128395	0.5971477842	0.5965879918
1015206.118	0.4969152959	0	0.5030847041	0.5913222781	-0.4623024646	0.5968049843	0.5962455133
1015212.086	0.4969140978	0	0.5030859022	0.5909790722	-0.4627921452	0.5964621468	0.5959029972
1015218.05	0.4969129004	0	0.5030870996	0.5906358291	-0.463281881	0.596119272	0.5955604439
1015224.01	0.4969117039	0	0.5030882961	0.5902925488	-0.4637716716	0.5957763602	0.5952178536
1015229.967	0.4969105081	0	0.5030894919	0.5899492317	-0.4642615166	0.5954334116	0.5948752265
1015235.92	0.4969093131	0	0.5030906869	0.5896058781	-0.4647514156	0.5950904264	0.5945325629
1015241.869	0.4969081189	0	0.5030918811	0.5892624881	-0.4652413684	0.594747405	0.5941898631
1015247.814	0.4969069255	0	0.5030930745	0.588919062	-0.4657313745	0.5944043475	0.5938471273
1015253.755	0.4969057329	0	0.5030942671	0.5885756002	-0.4662214336	0.5940612543	0.5935043558
1015259.693	0.4969045411	0	0.5030954589	0.5882321028	-0.4667115453	0.5937181255	0.5931615488
1015265.626	0.4969033501	0	0.5030966499	0.5878885701	-0.4672017092	0.5933749615	0.5928187066
1015271.556	0.4969021599	0	0.5030978401	0.5875450023	-0.467691925	0.5930317625	0.5924758294
1015277.482	0.4969009704	0	0.5030990296	0.5872013997	-0.4681821923	0.5926885287	0.5921329175
1015283.404	0.4968997818	0	0.5031002182	0.5868577627	-0.4686725107	0.5923452604	0.5917899711
1015289.323	0.496898594	0	0.503101406	0.5865140913	-0.4691628799	0.5920019579	0.5914469906
1015295.237	0.4968974069	0	0.5031025931	0.5861703859	-0.4696532995	0.5916586214	0.5911039761
1015301.148	0.4968962206	0	0.5031037794	0.5858266468	-0.4701437692	0.5913152512	0.5907609279
1015307.055	0.4968950352	0	0.5031049648	0.5854828741	-0.4706342886	0.5909718475	0.5904178462
1015312.958	0.4968938505	0	0.5031061495	0.5851390682	-0.4711248572	0.5906284105	0.5900747314
1015318.858	0.4968926666	0	0.5031073334	0.5847952293	-0.4716154748	0.5902849406	0.5897315836
1015324.753	0.4968914835	0	0.5031085165	0.5844513576	-0.472106141	0.589941438	0.5893884032
1015330.645	0.4968903012	0	0.5031096988	0.5841074534	-0.4725968554	0.589597903	0.5890451903
1015336.533	0.4968891198	0	0.5031108802	0.583763517	-0.4730876176	0.5892543357	0.5887019453
1015342.417	0.496887939	0	0.503112061	0.5834195487	-0.4735784273	0.5889107365	0.5883586684
1015348.297	0.4968867591	0	0.5031132409	0.5830755486	-0.4740692841	0.5885671056	0.5880153598
1015354.174	0.49688558	0	0.50311442	0.582731517	-0.4745601877	0.5882234433	0.5876720199
1015360.046	0.4968844017	0	0.5031155983	0.5823874542	-0.4750511376	0.5878797498	0.5873286488
1015365.915	0.4968832242	0	0.5031167758	0.5820433605	-0.4755421336	0.5875360254	0.5869852468
1015371.78	0.4968820475	0	0.5031179525	0.5816992361	-0.4760331752	0.5871922703	0.5866418141
1015377.641	0.4968808715	0	0.5031191285	0.5813550812	-0.4765242621	0.5868484848	0.5862983511
1015383.498	0.4968796964	0	0.5031203036	0.5810108961	-0.4770153939	0.5865046691	0.585954858
1015389.352	0.4968785221	0	0.5031214779	0.5806666811	-0.4775065702	0.5861608236	0.585611335
1015395.202	0.4968773485	0	0.5031226515	0.5803224365	-0.4779977907	0.5858169484	0.5852677824
1015401.047	0.4968761758	0	0.5031238242	0.5799781624	-0.4784890551	0.5854730438	0.5849242004
1015406.889	0.4968750038	0	0.5031249962	0.5796338591	-0.4789803629	0.5851291101	0.5845805894
1015412.728	0.4968738326	0	0.5031261674	0.579289527	-0.4794717137	0.5847851475	0.5842369495
1015418.562	0.4968726623	0	0.5031273377	0.5789451662	-0.4799631073	0.5844411562	0.583893281
1015424.392	0.4968714927	0	0.5031285073	0.578600777	-0.4804545432	0.5840971367	0.5835495842
1015430.219	0.496870324	0	0.503129676	0.5782563596	-0.4809460211	0.583753089	0.5832058593
1015436.042	0.496869156	0	0.503130844	0.5779119144	-0.4814375406	0.5834090134	0.5828621066
1015441.861	0.4968679888	0	0.5031320112	0.5775674415	-0.4819291013	0.5830649103	0.5825183263
1015447.676	0.4968668224	0	0.5031331776	0.5772229413	-0.4824207029	0.5827207798	0.5821745187
1015453.488	0.4968656569	0	0.5031343431	0.576878414	-0.482912345	0.5823766223	0.5818306841
1015459.295	0.4968644921	0	0.5031355079	0.5765338598	-0.4834040273	0.5820324379	0.5814868227
1015465.099	0.4968633281	0	0.5031366719	0.576189279	-0.4838957493	0.5816882269	0.5811429347
1015470.899	0.4968621649	0	0.5031378351	0.5758446719	-0.4843875108	0.5813439897	0.5807990204
1015476.695	0.4968610025	0	0.5031389975	0.5755000386	-0.4848793113	0.5809997263	0.5804550802
1015482.487	0.4968598409	0	0.5031401591	0.5751553796	-0.4853711504	0.5806554372	0.5801111141
1015488.275	0.4968586801	0	0.5031413199	0.574810695	-0.4858630279	0.5803111225	0.5797671225
1015494.06	0.4968575201	0	0.5031424799	0.574465985	-0.4863549433	0.5799667825	0.5794231057
1015499.841	0.4968563609	0	0.5031436391	0.57412125	-0.4868468962	0.5796224175	0.5790790638
1015505.618	0.4968552025	0	0.5031447975	0.5737764902	-0.4873388864	0.5792780277	0.5787349973
1015511.391	0.4968540449	0	0.5031459551	0.5734317058	-0.4878309134	0.5789336134	0.5783909062
1015517.16	0.4968528881	0	0.5031471119	0.5730868972	-0.4883229768	0.5785891749	0.5780467908
1015522.925	0.4968517321	0	0.5031482679	0.5727420645	-0.4888150764	0.5782447123	0.5777026515
